date,county code,number of cold case,county name
2014-09-03,11710,3821,Songpa
2014-09-04,11710,4507,Songpa
2014-09-05,11710,5965,Songpa
2014-09-06,11710,5579,Songpa
2014-09-07,11710,690,Songpa
2014-09-08,11710,282,Songpa
2014-09-09,11710,825,Songpa
2014-09-10,11710,5603,Songpa
2014-09-11,11710,6183,Songpa
2014-09-12,11710,4839,Songpa
2014-09-13,11710,5187,Songpa
2014-09-14,11710,491,Songpa
2014-09-15,11710,6399,Songpa
2014-09-16,11710,4572,Songpa
2014-09-17,11710,4914,Songpa
2014-09-18,11710,4918,Songpa
2014-09-19,11710,5222,Songpa
2014-09-20,11710,4794,Songpa
2014-09-21,11710,548,Songpa
2014-09-22,11710,7097,Songpa
2014-09-23,11710,4460,Songpa
2014-09-24,11710,4450,Songpa
2014-09-25,11710,4428,Songpa
2014-09-26,11710,4875,Songpa
2014-09-27,11710,4434,Songpa
2014-09-28,11710,515,Songpa
2014-09-29,11710,6137,Songpa
2014-09-30,11710,4462,Songpa
2014-10-01,11710,4487,Songpa
2014-10-02,11710,5260,Songpa
2014-10-03,11710,860,Songpa
2014-10-04,11710,5348,Songpa
2014-10-05,11710,656,Songpa
2014-10-06,11710,7890,Songpa
2014-10-07,11710,5018,Songpa
2014-10-08,11710,5692,Songpa
2014-10-09,11710,859,Songpa
2014-10-10,11710,7463,Songpa
2014-10-11,11710,4723,Songpa
2014-10-12,11710,585,Songpa
2014-10-13,11710,7345,Songpa
2014-10-14,11710,4875,Songpa
2014-10-15,11710,4957,Songpa
2014-10-16,11710,5233,Songpa
2014-10-17,11710,5790,Songpa
2014-10-18,11710,5209,Songpa
2014-10-19,11710,642,Songpa
2014-10-20,11710,7331,Songpa
2014-10-21,11710,4661,Songpa
2014-10-22,11710,5068,Songpa
2014-10-23,11710,5094,Songpa
2014-10-24,11710,5757,Songpa
2014-10-25,11710,5007,Songpa
2014-10-26,11710,612,Songpa
2014-10-27,11710,7989,Songpa
2014-10-28,11710,5622,Songpa
2014-10-29,11710,5861,Songpa
2014-10-30,11710,6058,Songpa
2014-10-31,11710,6351,Songpa
2014-11-01,11710,5989,Songpa
2014-11-02,11710,651,Songpa
2014-11-03,11710,8938,Songpa
2014-11-04,11710,6266,Songpa
2014-11-05,11710,6039,Songpa
2014-11-06,11710,6112,Songpa
2014-11-07,11710,6754,Songpa
2014-11-08,11710,6331,Songpa
2014-11-09,11710,689,Songpa
2014-11-10,11710,9552,Songpa
2014-11-11,11710,6098,Songpa
2014-11-12,11710,6285,Songpa
2014-11-13,11710,6208,Songpa
2014-11-14,11710,7143,Songpa
2014-11-15,11710,6287,Songpa
2014-11-16,11710,691,Songpa
2014-11-17,11710,9164,Songpa
2014-11-18,11710,6116,Songpa
2014-11-19,11710,6224,Songpa
2014-11-20,11710,6180,Songpa
2014-11-21,11710,6871,Songpa
2014-11-22,11710,5723,Songpa
2014-11-23,11710,628,Songpa
2014-11-24,11710,8826,Songpa
2014-11-25,11710,5936,Songpa
2014-11-26,11710,6083,Songpa
2014-11-27,11710,5979,Songpa
2014-11-28,11710,5926,Songpa
2014-11-29,11710,5869,Songpa
2014-11-30,11710,609,Songpa
2014-12-01,11710,7852,Songpa
2014-12-02,11710,5436,Songpa
2014-12-03,11710,5702,Songpa
2014-12-04,11710,5822,Songpa
2014-12-05,11710,6174,Songpa
2014-12-06,11710,5946,Songpa
2014-12-07,11710,661,Songpa
2014-12-08,11710,8225,Songpa
2014-12-09,11710,5428,Songpa
2014-12-10,11710,5512,Songpa
2014-12-11,11710,5505,Songpa
2014-12-12,11710,5938,Songpa
2014-12-13,11710,5329,Songpa
2014-12-14,11710,643,Songpa
2014-12-15,11710,7637,Songpa
2014-12-16,11710,4988,Songpa
2014-12-17,11710,4504,Songpa
2014-12-18,11710,5067,Songpa
2014-12-19,11710,5748,Songpa
2014-12-20,11710,5091,Songpa
2014-12-21,11710,569,Songpa
2014-12-22,11710,7133,Songpa
2014-12-23,11710,5167,Songpa
2014-12-24,11710,5754,Songpa
2014-12-25,11710,421,Songpa
2014-12-26,11710,7837,Songpa
2014-12-27,11710,4960,Songpa
2014-12-28,11710,568,Songpa
2014-12-29,11710,7890,Songpa
2014-12-30,11710,5318,Songpa
2014-12-31,11710,6338,Songpa
2015-01-01,11710,294,Songpa
2015-01-02,11710,7654,Songpa
2015-01-03,11710,4782,Songpa
2015-01-04,11710,498,Songpa
2015-01-05,11710,7227,Songpa
2015-01-06,11710,4679,Songpa
2015-01-07,11710,4580,Songpa
2015-01-08,11710,4808,Songpa
2015-01-09,11710,5248,Songpa
2015-01-10,11710,4416,Songpa
2015-01-11,11710,452,Songpa
2015-01-12,11710,7098,Songpa
2015-01-13,11710,4613,Songpa
2015-01-14,11710,4671,Songpa
2015-01-15,11710,4788,Songpa
2015-01-16,11710,5207,Songpa
2015-01-17,11710,4525,Songpa
2015-01-18,11710,542,Songpa
2015-01-19,11710,7051,Songpa
2015-01-20,11710,4746,Songpa
2015-01-21,11710,4807,Songpa
2015-01-22,11710,5045,Songpa
2015-01-23,11710,5399,Songpa
2015-01-24,11710,4598,Songpa
2015-01-25,11710,520,Songpa
2015-01-26,11710,7307,Songpa
2015-01-27,11710,4775,Songpa
2015-01-28,11710,4816,Songpa
2015-01-29,11710,5148,Songpa
2015-01-30,11710,5625,Songpa
2015-01-31,11710,5028,Songpa
2015-02-01,11710,639,Songpa
2015-02-02,11710,8267,Songpa
2015-02-03,11710,5511,Songpa
2015-02-04,11710,5481,Songpa
2015-02-05,11710,5765,Songpa
2015-02-06,11710,6460,Songpa
2015-02-07,11710,5804,Songpa
2015-02-08,11710,680,Songpa
2015-02-09,11710,8661,Songpa
2015-02-10,11710,6115,Songpa
2015-02-11,11710,6161,Songpa
2015-02-12,11710,6153,Songpa
2015-02-13,11710,6810,Songpa
2015-02-14,11710,6452,Songpa
2015-02-15,11710,788,Songpa
2015-02-16,11710,9978,Songpa
2015-02-17,11710,9890,Songpa
2015-02-18,11710,1145,Songpa
2015-02-19,11710,416,Songpa
2015-02-20,11710,1049,Songpa
2015-02-21,11710,5666,Songpa
2015-02-22,11710,780,Songpa
2015-02-23,11710,8863,Songpa
2015-02-24,11710,5564,Songpa
2015-02-25,11710,5252,Songpa
2015-02-26,11710,5285,Songpa
2015-02-27,11710,5561,Songpa
2015-02-28,11710,4841,Songpa
2015-03-01,11710,514,Songpa
2015-03-02,11710,6789,Songpa
2015-03-03,11710,4366,Songpa
2015-03-04,11710,4524,Songpa
2015-03-05,11710,4601,Songpa
2015-03-06,11710,5246,Songpa
2015-03-07,11710,4657,Songpa
2015-03-08,11710,610,Songpa
2015-03-09,11710,7207,Songpa
2015-03-10,11710,4678,Songpa
2015-03-11,11710,5087,Songpa
2015-03-12,11710,5149,Songpa
2015-03-13,11710,5720,Songpa
2015-03-14,11710,5461,Songpa
2015-03-15,11710,667,Songpa
2015-03-16,11710,8447,Songpa
2015-03-17,11710,5668,Songpa
2015-03-18,11710,5528,Songpa
2015-03-19,11710,5704,Songpa
2015-03-20,11710,6491,Songpa
2015-03-21,11710,6131,Songpa
2015-03-22,11710,775,Songpa
2015-03-23,11710,9614,Songpa
2015-03-24,11710,6495,Songpa
2015-03-25,11710,6381,Songpa
2015-03-26,11710,6652,Songpa
2015-03-27,11710,7092,Songpa
2015-03-28,11710,6429,Songpa
2015-03-29,11710,768,Songpa
2015-03-30,11710,9624,Songpa
2015-03-31,11710,6148,Songpa
2015-04-01,11710,6153,Songpa
2015-04-02,11710,5878,Songpa
2015-04-03,11710,6498,Songpa
2015-04-04,11710,5537,Songpa
2015-04-05,11710,745,Songpa
2015-04-06,11710,8697,Songpa
2015-04-07,11710,5718,Songpa
2015-04-08,11710,5822,Songpa
2015-04-09,11710,5759,Songpa
2015-04-10,11710,6586,Songpa
2015-04-11,11710,5655,Songpa
2015-04-12,11710,705,Songpa
2015-04-13,11710,8843,Songpa
2015-04-14,11710,5324,Songpa
2015-04-15,11710,5591,Songpa
2015-04-16,11710,5340,Songpa
2015-04-17,11710,6144,Songpa
2015-04-18,11710,5410,Songpa
2015-04-19,11710,683,Songpa
2015-04-20,11710,8163,Songpa
2015-04-21,11710,5358,Songpa
2015-04-22,11710,5464,Songpa
2015-04-23,11710,5707,Songpa
2015-04-24,11710,6314,Songpa
2015-04-25,11710,5692,Songpa
2015-04-26,11710,701,Songpa
2015-04-27,11710,8696,Songpa
2015-04-28,11710,5683,Songpa
2015-04-29,11710,5131,Songpa
2015-04-30,11710,5332,Songpa
2015-05-01,11710,5212,Songpa
2015-05-02,11710,4431,Songpa
2015-05-03,11710,568,Songpa
2015-05-04,11710,7717,Songpa
2015-05-05,11710,617,Songpa
2015-05-06,11710,7497,Songpa
2015-05-07,11710,5194,Songpa
2015-05-08,11710,5601,Songpa
2015-05-09,11710,4804,Songpa
2015-05-10,11710,581,Songpa
2015-05-11,11710,6938,Songpa
2015-05-12,11710,4694,Songpa
2015-05-13,11710,4570,Songpa
2015-05-14,11710,4327,Songpa
2015-05-15,11710,4867,Songpa
2015-05-16,11710,4090,Songpa
2015-05-17,11710,583,Songpa
2015-05-18,11710,7453,Songpa
2015-05-19,11710,4502,Songpa
2015-05-20,11710,4635,Songpa
2015-05-21,11710,4656,Songpa
2015-05-22,11710,5402,Songpa
2015-05-23,11710,4877,Songpa
2015-05-24,11710,650,Songpa
2015-05-25,11710,915,Songpa
2015-05-26,11710,7668,Songpa
2015-05-27,11710,4487,Songpa
2015-05-28,11710,4385,Songpa
2015-05-29,11710,5139,Songpa
2015-05-30,11710,4470,Songpa
2015-05-31,11710,534,Songpa
2015-06-01,11710,6366,Songpa
2015-06-02,11710,4494,Songpa
2015-06-03,11710,4682,Songpa
2015-06-04,11710,4714,Songpa
2015-06-05,11710,5890,Songpa
2015-06-06,11710,1013,Songpa
2015-06-07,11710,514,Songpa
2015-06-08,11710,6763,Songpa
2015-06-09,11710,3596,Songpa
2015-06-10,11710,3477,Songpa
2015-06-11,11710,3546,Songpa
2015-06-12,11710,3460,Songpa
2015-06-13,11710,2743,Songpa
2015-06-14,11710,274,Songpa
2015-06-15,11710,4073,Songpa
2015-06-16,11710,2620,Songpa
2015-06-17,11710,2430,Songpa
2015-06-18,11710,2534,Songpa
2015-06-19,11710,2716,Songpa
2015-06-20,11710,2047,Songpa
2015-06-21,11710,220,Songpa
2015-06-22,11710,3206,Songpa
2015-06-23,11710,2062,Songpa
2015-06-24,11710,1971,Songpa
2015-06-25,11710,2014,Songpa
2015-06-26,11710,2200,Songpa
2015-06-27,11710,1863,Songpa
2015-06-28,11710,205,Songpa
2015-06-29,11710,2747,Songpa
2015-06-30,11710,1876,Songpa
2015-07-01,11710,1859,Songpa
2015-07-02,11710,1912,Songpa
2015-07-03,11710,2202,Songpa
2015-07-04,11710,1910,Songpa
2015-07-05,11710,254,Songpa
2015-07-06,11710,3075,Songpa
2015-07-07,11710,2124,Songpa
2015-07-08,11710,2138,Songpa
2015-07-09,11710,2091,Songpa
2015-07-10,11710,2247,Songpa
2015-07-11,11710,1937,Songpa
2015-07-12,11710,244,Songpa
2015-07-13,11710,3126,Songpa
2015-07-14,11710,2093,Songpa
2015-07-15,11710,2252,Songpa
2015-07-16,11710,2444,Songpa
2015-07-17,11710,2863,Songpa
2015-07-18,11710,2564,Songpa
2015-07-19,11710,346,Songpa
2015-07-20,11710,3756,Songpa
2015-07-21,11710,2320,Songpa
2015-07-22,11710,2402,Songpa
2015-07-23,11710,2391,Songpa
2015-07-24,11710,2612,Songpa
2015-07-25,11710,2579,Songpa
2015-07-26,11710,335,Songpa
2015-07-27,11710,3746,Songpa
2015-07-28,11710,2440,Songpa
2015-07-29,11710,2693,Songpa
2015-07-30,11710,2531,Songpa
2015-07-31,11710,2867,Songpa
2015-08-01,11710,2210,Songpa
2015-08-02,11710,369,Songpa
2015-08-03,11710,3779,Songpa
2015-08-04,11710,2560,Songpa
2015-08-05,11710,2665,Songpa
2015-08-06,11710,2504,Songpa
2015-08-07,11710,2749,Songpa
2015-08-08,11710,2223,Songpa
2015-08-09,11710,325,Songpa
2015-08-10,11710,3947,Songpa
2015-08-11,11710,2569,Songpa
2015-08-12,11710,2696,Songpa
2015-08-13,11710,2886,Songpa
2015-08-14,11710,2682,Songpa
2015-08-15,11710,629,Songpa
2015-08-16,11710,500,Songpa
2015-08-17,11710,4909,Songpa
2015-08-18,11710,2812,Songpa
2015-08-19,11710,3127,Songpa
2015-08-20,11710,3170,Songpa
2015-08-21,11710,3339,Songpa
2015-08-22,11710,2859,Songpa
2015-08-23,11710,385,Songpa
2015-08-24,11710,4941,Songpa
2015-08-25,11710,3037,Songpa
2015-08-26,11710,3696,Songpa
2015-08-27,11710,3688,Songpa
2015-08-28,11710,3933,Songpa
2015-08-29,11710,3680,Songpa
2015-08-30,11710,430,Songpa
2015-08-31,11710,5633,Songpa
2015-09-01,11710,3666,Songpa
2015-09-02,11710,3739,Songpa
2015-09-03,11710,3851,Songpa
2015-09-04,11710,4265,Songpa
2015-09-05,11710,3714,Songpa
2015-09-06,11710,528,Songpa
2015-09-07,11710,6620,Songpa
2015-09-08,11710,4452,Songpa
2015-09-09,11710,4876,Songpa
2015-09-10,11710,4811,Songpa
2015-09-11,11710,4996,Songpa
2015-09-12,11710,4396,Songpa
2015-09-13,11710,619,Songpa
2015-09-14,11710,7203,Songpa
2015-09-15,11710,4836,Songpa
2015-09-16,11710,4960,Songpa
2015-09-17,11710,5119,Songpa
2015-09-18,11710,5682,Songpa
2015-09-19,11710,4901,Songpa
2015-09-20,11710,543,Songpa
2015-09-21,11710,7305,Songpa
2015-09-22,11710,4782,Songpa
2015-09-23,11710,5076,Songpa
2015-09-24,11710,5293,Songpa
2015-09-25,11710,7844,Songpa
2015-09-26,11710,1059,Songpa
2015-09-27,11710,232,Songpa
2015-09-28,11710,763,Songpa
2015-09-29,11710,3038,Songpa
2015-09-30,11710,7687,Songpa
2015-10-01,11710,4007,Songpa
2015-10-02,11710,5803,Songpa
2015-10-03,11710,1143,Songpa
2015-10-04,11710,655,Songpa
2015-10-05,11710,7319,Songpa
2015-10-06,11710,4340,Songpa
2015-10-07,11710,4345,Songpa
2015-10-08,11710,5295,Songpa
2015-10-09,11710,774,Songpa
2015-10-10,11710,4829,Songpa
2015-10-11,11710,561,Songpa
2015-10-12,11710,6801,Songpa
2015-10-13,11710,4573,Songpa
2015-10-14,11710,4393,Songpa
2015-10-15,11710,4347,Songpa
2015-10-16,11710,4937,Songpa
2015-10-17,11710,3930,Songpa
2015-10-18,11710,503,Songpa
2015-10-19,11710,6459,Songpa
2015-10-20,11710,4408,Songpa
2015-10-21,11710,4262,Songpa
2015-10-22,11710,4408,Songpa
2015-10-23,11710,5020,Songpa
2015-10-24,11710,3917,Songpa
2015-10-25,11710,468,Songpa
2015-10-26,11710,6672,Songpa
2015-10-27,11710,4526,Songpa
2015-10-28,11710,4607,Songpa
2015-10-29,11710,4967,Songpa
2015-10-30,11710,5464,Songpa
2015-10-31,11710,4802,Songpa
2015-11-01,11710,561,Songpa
2015-11-02,11710,7613,Songpa
2015-11-03,11710,5011,Songpa
2015-11-04,11710,4887,Songpa
2015-11-05,11710,4986,Songpa
2015-11-06,11710,5485,Songpa
2015-11-07,11710,4638,Songpa
2015-11-08,11710,574,Songpa
2015-11-09,11710,7141,Songpa
2015-11-10,11710,4892,Songpa
2015-11-11,11710,4709,Songpa
2015-11-12,11710,4868,Songpa
2015-11-13,11710,5063,Songpa
2015-11-14,11710,4560,Songpa
2015-11-15,11710,564,Songpa
2015-11-16,11710,6952,Songpa
2015-11-17,11710,4714,Songpa
2015-11-18,11710,4515,Songpa
2015-11-19,11710,4904,Songpa
2015-11-20,11710,5583,Songpa
2015-11-21,11710,4575,Songpa
2015-11-22,11710,581,Songpa
2015-11-23,11710,7612,Songpa
2015-11-24,11710,5108,Songpa
2015-11-25,11710,4929,Songpa
2015-11-26,11710,5043,Songpa
2015-11-27,11710,5939,Songpa
2015-11-28,11710,5185,Songpa
2015-11-29,11710,582,Songpa
2015-11-30,11710,7939,Songpa
2015-12-01,11710,5315,Songpa
2015-12-02,11710,5274,Songpa
2015-12-03,11710,4961,Songpa
2015-12-04,11710,5989,Songpa
2015-12-05,11710,5145,Songpa
2015-12-06,11710,657,Songpa
2015-12-07,11710,8271,Songpa
2015-12-08,11710,5381,Songpa
2015-12-09,11710,5384,Songpa
2015-12-10,11710,5498,Songpa
2015-12-11,11710,6179,Songpa
2015-12-12,11710,5083,Songpa
2015-12-13,11710,596,Songpa
2015-12-14,11710,8250,Songpa
2015-12-15,11710,5646,Songpa
2015-12-16,11710,5586,Songpa
2015-12-17,11710,5581,Songpa
2015-12-18,11710,6488,Songpa
2015-12-19,11710,5492,Songpa
2015-12-20,11710,692,Songpa
2015-12-21,11710,8338,Songpa
2015-12-22,11710,5626,Songpa
2015-12-23,11710,5851,Songpa
2015-12-24,11710,6845,Songpa
2015-12-25,11710,494,Songpa
2015-12-26,11710,6561,Songpa
2015-12-27,11710,647,Songpa
2015-12-28,11710,8629,Songpa
2015-12-29,11710,6236,Songpa
2015-12-30,11710,6090,Songpa
2015-12-31,11710,7682,Songpa
2016-01-01,11710,344,Songpa
2016-01-02,11710,5718,Songpa
2016-01-03,11710,540,Songpa
2016-01-04,11710,7895,Songpa
2016-01-05,11710,5134,Songpa
2016-01-06,11710,5094,Songpa
2016-01-07,11710,5080,Songpa
2016-01-08,11710,5596,Songpa
2016-01-09,11710,4506,Songpa
2016-01-10,11710,497,Songpa
2016-01-11,11710,7167,Songpa
2016-01-12,11710,4707,Songpa
2016-01-13,11710,4573,Songpa
2016-01-14,11710,4742,Songpa
2016-01-15,11710,5511,Songpa
2016-01-16,11710,4422,Songpa
2016-01-17,11710,517,Songpa
2016-01-18,11710,6896,Songpa
2016-01-19,11710,3892,Songpa
2016-01-20,11710,4526,Songpa
2016-01-21,11710,4971,Songpa
2016-01-22,11710,5476,Songpa
2016-01-23,11710,4682,Songpa
2016-01-24,11710,575,Songpa
2016-01-25,11710,7461,Songpa
2016-01-26,11710,4897,Songpa
2016-01-27,11710,5168,Songpa
2016-01-28,11710,5288,Songpa
2016-01-29,11710,6179,Songpa
2016-01-30,11710,5331,Songpa
2016-01-31,11710,715,Songpa
2016-02-01,11710,9074,Songpa
2016-02-02,11710,6229,Songpa
2016-02-03,11710,6822,Songpa
2016-02-04,11710,7234,Songpa
2016-02-05,11710,10099,Songpa
2016-02-06,11710,8332,Songpa
2016-02-07,11710,1053,Songpa
2016-02-08,11710,664,Songpa
2016-02-09,11710,1416,Songpa
2016-02-10,11710,4740,Songpa
2016-02-11,11710,10579,Songpa
2016-02-12,11710,7057,Songpa
2016-02-13,11710,6502,Songpa
2016-02-14,11710,685,Songpa
2016-02-15,11710,8721,Songpa
2016-02-16,11710,5708,Songpa
2016-02-17,11710,5430,Songpa
2016-02-18,11710,5579,Songpa
2016-02-19,11710,6074,Songpa
2016-02-20,11710,5040,Songpa
2016-02-21,11710,604,Songpa
2016-02-22,11710,8288,Songpa
2016-02-23,11710,5163,Songpa
2016-02-24,11710,5269,Songpa
2016-02-25,11710,5292,Songpa
2016-02-26,11710,5984,Songpa
2016-02-27,11710,4792,Songpa
2016-02-28,11710,524,Songpa
2016-02-29,11710,7934,Songpa
2016-03-01,11710,744,Songpa
2016-03-02,11710,6515,Songpa
2016-03-03,11710,4658,Songpa
2016-03-04,11710,4707,Songpa
2016-03-05,11710,4526,Songpa
2016-03-06,11710,529,Songpa
2016-03-07,11710,6749,Songpa
2016-03-08,11710,4497,Songpa
2016-03-09,11710,4626,Songpa
2016-03-10,11710,4921,Songpa
2016-03-11,11710,5680,Songpa
2016-03-12,11710,5227,Songpa
2016-03-13,11710,636,Songpa
2016-03-14,11710,7968,Songpa
2016-03-15,11710,5241,Songpa
2016-03-16,11710,5308,Songpa
2016-03-17,11710,5802,Songpa
2016-03-18,11710,6382,Songpa
2016-03-19,11710,5631,Songpa
2016-03-20,11710,756,Songpa
2016-03-21,11710,8947,Songpa
2016-03-22,11710,5951,Songpa
2016-03-23,11710,5921,Songpa
2016-03-24,11710,6243,Songpa
2016-03-25,11710,7029,Songpa
2016-03-26,11710,6196,Songpa
2016-03-27,11710,672,Songpa
2016-03-28,11710,9316,Songpa
2016-03-29,11710,6270,Songpa
2016-03-30,11710,6033,Songpa
2016-03-31,11710,6026,Songpa
2016-04-01,11710,6632,Songpa
2016-04-02,11710,5706,Songpa
2016-04-03,11710,760,Songpa
2016-04-04,11710,8578,Songpa
2016-04-05,11710,5559,Songpa
2016-04-06,11710,5849,Songpa
2016-04-07,11710,5641,Songpa
2016-04-08,11710,6138,Songpa
2016-04-09,11710,5349,Songpa
2016-04-10,11710,587,Songpa
2016-04-11,11710,7915,Songpa
2016-04-12,11710,5657,Songpa
2016-04-13,11710,2684,Songpa
2016-04-14,11710,6311,Songpa
2016-04-15,11710,5458,Songpa
2016-04-16,11710,5146,Songpa
2016-04-17,11710,633,Songpa
2016-04-18,11710,7468,Songpa
2016-04-19,11710,5122,Songpa
2016-04-20,11710,4774,Songpa
2016-04-21,11710,4969,Songpa
2016-04-22,11710,5351,Songpa
2016-04-23,11710,4592,Songpa
2016-04-24,11710,531,Songpa
2016-04-25,11710,7452,Songpa
2016-04-26,11710,5092,Songpa
2016-04-27,11710,5378,Songpa
2016-04-28,11710,5378,Songpa
2016-04-29,11710,5931,Songpa
2016-04-30,11710,5289,Songpa
2016-05-01,11710,643,Songpa
2016-05-02,11710,8059,Songpa
2016-05-03,11710,4608,Songpa
2016-05-04,11710,6558,Songpa
2016-05-05,11710,671,Songpa
2016-05-06,11710,5246,Songpa
2016-05-07,11710,4038,Songpa
2016-05-08,11710,591,Songpa
2016-05-09,11710,7655,Songpa
2016-05-10,11710,4459,Songpa
2016-05-11,11710,4743,Songpa
2016-05-12,11710,4652,Songpa
2016-05-13,11710,5611,Songpa
2016-05-14,11710,1125,Songpa
2016-05-15,11710,676,Songpa
2016-05-16,11710,7776,Songpa
2016-05-17,11710,4439,Songpa
2016-05-18,11710,4660,Songpa
2016-05-19,11710,4606,Songpa
2016-05-20,11710,5104,Songpa
2016-05-21,11710,4380,Songpa
2016-05-22,11710,532,Songpa
2016-05-23,11710,6924,Songpa
2016-05-24,11710,4326,Songpa
2016-05-25,11710,4224,Songpa
2016-05-26,11710,4374,Songpa
2016-05-27,11710,4689,Songpa
2016-05-28,11710,3880,Songpa
2016-05-29,11710,525,Songpa
2016-05-30,11710,6260,Songpa
2016-05-31,11710,4295,Songpa
2016-06-01,11710,4105,Songpa
2016-06-02,11710,4247,Songpa
2016-06-03,11710,4848,Songpa
2016-06-04,11710,4183,Songpa
2016-06-05,11710,574,Songpa
2016-06-06,11710,877,Songpa
2016-06-07,11710,6532,Songpa
2016-06-08,11710,3779,Songpa
2016-06-09,11710,3636,Songpa
2016-06-10,11710,4095,Songpa
2016-06-11,11710,3517,Songpa
2016-06-12,11710,387,Songpa
2016-06-13,11710,5130,Songpa
2016-06-14,11710,3223,Songpa
2016-06-15,11710,3182,Songpa
2016-06-16,11710,3611,Songpa
2016-06-17,11710,3939,Songpa
2016-06-18,11710,3208,Songpa
2016-06-19,11710,469,Songpa
2016-06-20,11710,5274,Songpa
2016-06-21,11710,3368,Songpa
2016-06-22,11710,3211,Songpa
2016-06-23,11710,3469,Songpa
2016-06-24,11710,3655,Songpa
2016-06-25,11710,3180,Songpa
2016-06-26,11710,442,Songpa
2016-06-27,11710,5370,Songpa
2016-06-28,11710,3502,Songpa
2016-06-29,11710,3572,Songpa
2016-06-30,11710,3439,Songpa
2016-07-01,11710,3355,Songpa
2016-07-02,11710,3253,Songpa
2016-07-03,11710,407,Songpa
2016-07-04,11710,4767,Songpa
2016-07-05,11710,3016,Songpa
2016-07-06,11710,3335,Songpa
2016-07-07,11710,3414,Songpa
2016-07-08,11710,3656,Songpa
2016-07-09,11710,2984,Songpa
2016-07-10,11710,406,Songpa
2016-07-11,11710,4967,Songpa
2016-07-12,11710,3161,Songpa
2016-07-13,11710,3454,Songpa
2016-07-14,11710,3360,Songpa
2016-07-15,11710,3706,Songpa
2016-07-16,11710,2937,Songpa
2016-07-17,11710,468,Songpa
2016-07-18,11710,4960,Songpa
2016-07-19,11710,3271,Songpa
2016-07-20,11710,3244,Songpa
2016-07-21,11710,3386,Songpa
2016-07-22,11710,3559,Songpa
2016-07-23,11710,2957,Songpa
2016-07-24,11710,405,Songpa
2016-07-25,11710,4518,Songpa
2016-07-26,11710,3066,Songpa
2016-07-27,11710,3158,Songpa
2016-07-28,11710,2935,Songpa
2016-07-29,11710,3222,Songpa
2016-07-30,11710,2595,Songpa
2016-07-31,11710,380,Songpa
2016-08-01,11710,4127,Songpa
2016-08-02,11710,2746,Songpa
2016-08-03,11710,2687,Songpa
2016-08-04,11710,2884,Songpa
2016-08-05,11710,2978,Songpa
2016-08-06,11710,2342,Songpa
2016-08-07,11710,373,Songpa
2016-08-08,11710,3931,Songpa
2016-08-09,11710,2677,Songpa
2016-08-10,11710,2720,Songpa
2016-08-11,11710,2655,Songpa
2016-08-12,11710,2883,Songpa
2016-08-13,11710,2453,Songpa
2016-08-14,11710,304,Songpa
2016-08-15,11710,512,Songpa
2016-08-16,11710,4246,Songpa
2016-08-17,11710,2634,Songpa
2016-08-18,11710,2761,Songpa
2016-08-19,11710,3190,Songpa
2016-08-20,11710,2608,Songpa
2016-08-21,11710,383,Songpa
2016-08-22,11710,4356,Songpa
2016-08-23,11710,2986,Songpa
2016-08-24,11710,2897,Songpa
2016-08-25,11710,3072,Songpa
2016-08-26,11710,3473,Songpa
2016-08-27,11710,3388,Songpa
2016-08-28,11710,454,Songpa
2016-08-29,11710,5619,Songpa
2016-08-30,11710,3843,Songpa
2016-08-31,11710,3431,Songpa
2016-09-01,11710,3688,Songpa
2016-09-02,11710,4091,Songpa
2016-09-03,11710,3649,Songpa
2016-09-04,11710,483,Songpa
2016-09-05,11710,5228,Songpa
2016-09-06,11710,3640,Songpa
2016-09-07,11710,3776,Songpa
2016-09-08,11710,3847,Songpa
2016-09-09,11710,4320,Songpa
2016-09-10,11710,4140,Songpa
2016-09-11,11710,504,Songpa
2016-09-12,11710,7057,Songpa
2016-09-13,11710,6509,Songpa
2016-09-14,11710,985,Songpa
2016-09-15,11710,299,Songpa
2016-09-16,11710,791,Songpa
2016-09-17,11710,4331,Songpa
2016-09-18,11710,664,Songpa
2016-09-19,11710,7156,Songpa
2016-09-20,11710,4820,Songpa
2016-09-21,11710,4792,Songpa
2016-09-22,11710,4755,Songpa
2016-09-23,11710,4947,Songpa
2016-09-24,11710,4117,Songpa
2016-09-25,11710,462,Songpa
2016-09-26,11710,5919,Songpa
2016-09-27,11710,3457,Songpa
2016-09-28,11710,3812,Songpa
2016-09-29,11710,3756,Songpa
2016-09-30,11710,4406,Songpa
2016-10-01,11710,3945,Songpa
2016-10-02,11710,551,Songpa
2016-10-03,11710,781,Songpa
2016-10-04,11710,6113,Songpa
2016-10-05,11710,3887,Songpa
2016-10-06,11710,3734,Songpa
2016-10-07,11710,4548,Songpa
2016-10-08,11710,4070,Songpa
2016-10-09,11710,540,Songpa
2016-10-10,11710,7315,Songpa
2016-10-11,11710,4965,Songpa
2016-10-12,11710,4751,Songpa
2016-10-13,11710,5044,Songpa
2016-10-14,11710,5466,Songpa
2016-10-15,11710,4556,Songpa
2016-10-16,11710,631,Songpa
2016-10-17,11710,7082,Songpa
2016-10-18,11710,4660,Songpa
2016-10-19,11710,4524,Songpa
2016-10-20,11710,4607,Songpa
2016-10-21,11710,5413,Songpa
2016-10-22,11710,4713,Songpa
2016-10-23,11710,557,Songpa
2016-10-24,11710,7186,Songpa
2016-10-25,11710,4748,Songpa
